nace_r1,currency,geo\time	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
G-K,PPS,LU	4585.1 	4523.9 	4494.5 	4357.0 	4555.2 	4117.9 	4080.3 	3943.4 	3794.6 	3387.7 	3173.4 	3059.6 	2981.7 	: 
G-K,PPS,LV	1128.5 	1038.9 	892.3 	778.2 	714.5 	676.2 	651.5 	605.8 	598.4 	552.9 	545.6 	528.9 	: 	: 
G-K,PPS,MT	: 	1750.0 	1727.7 	1701.9 	1780.0 	1746.6 	1722.7 	: 	: 	: 	: 	: 	: 	: 
G-K,PPS,NL	: 	: 	: 	3735.1 	3667.6 	3502.1 	3456.1 	3253.5 	3087.9 	2831.9 	2730.8 	2555.5 	2459.7 	: 
G-K,PPS,PL	: 	1661.3 	1471.5 	1392.1 	1379.8 	1351.2 	1358.5 	1300.4 	1220.0 	1258.5 	1090.3 	1010.2 	891.7 	: 
G-K,PPS,PT	2318.8 	2299.5 	2272.8 	2182.6 	2025.5 	1937.8 	1819.7 	1754.1 	1681.9 	1646.2 	1583.7 	1597.6 	1570.6 	: 
G-K,PPS,RO	: 	865.3 	731.3 	672.4 	647.3 	597.1 	608.2 	594.5 	526.7 	480.5 	444.0 	443.7 	499.1 	: 
G-K,PPS,SE	: 	4064.2 	3861.4 	3744.0 	3615.6 	3536.5 	3406.1 	3315.1 	3237.2 	2931.1 	2761.1 	2611.3 	2476.7 	2280.2 
G-K,PPS,SI	: 	2465.6 	2370.4 	2277.1 	2187.3 	2203.7 	2171.6 	2068.1 	1972.5 	1959.0 	1872.1 	1789.8 	1692.0 	1580.4 
G-K,PPS,SK	: 	1511.8 	1393.9 	1342.7 	1185.6 	1158.7 	1250.7 	1218.0 	1054.8 	1052.8 	1049.0 	990.1 	762.4 	: 
G-K,PPS,UK	: 	3113.7 	3108.9 	2960.1 	3494.5 	3331.8 	3286.7 	3220.7 	3037.9 	2752.3 	2619.6 	2581.3 	2222.7 	: 
H,EUR,AT	2113.0 	2193.0 	2108.0 	2098.0 	2109.0 	2019.0 	1928.0 	1958.0 	2010.0 	1994.0 	1970.5 	1993.8 	2029.0 	: 
H,EUR,BE	2589.9 	2489.2 	2379.5 	2291.4 	2263.3 	2286.3 	2272.0 	2145.8 	2019.7 	: 	: 	: 	: 	: 
H,EUR,BG	: 	172.8 	147.9 	140.1 	132.6 	115.4 	111.8 	112.1 	106.3 	: 	: 	: 	: 	: 
H,EUR,CY	1900.5 	1771.2 	1714.2 	1650.4 	1574.3 	1506.6 	1444.5 	1420.4 	1376.5 	1305.1 	1278.1 	1227.6 	1137.5 	: 
H,EUR,CZ	: 	695.5 	609.7 	609.8 	544.4 	506.4 	508.1 	472.4 	449.4 	374.5 	356.1 	307.3 	300.5 	281.6 
H,EUR,DE	: 	2048.0 	2034.0 	2020.0 	2018.0 	2043.0 	1998.0 	1923.0 	1849.0 	1814.0 	1798.0 	1804.0 	1782.0 	: 
H,EUR,DK	: 	3340.3 	3140.1 	3143.0 	3128.4 	3062.3 	2903.0 	2870.5 	2691.4 b	2775.1 	2560.2 	2491.0 	: 	: 
H,EUR,EE	714.1 	618.5 	534.2 	473.5 	393.2 	365.0 	310.2 	327.4 	249.9 	200.0 	217.3 	194.6 	182.4 	: 
H,EUR,EL	: 	: 	: 	: 	: 	1367.3 	1308.3 	1262.8 	1233.8 	1230.5 	1169.9 	1207.2 	1179.7 	1148.3 
H,EUR,ES	: 	1487.4 	1449.9 	1389.6 	1365.5 	1336.5 	1317.3 	1241.1 b	1437.4 	1428.1 	1412.6 	1427.7 	1487.6 	: 
H,EUR,FI	2605.0 	2503.0 	2445.0 	2441.0 	2351.0 	2269.0 	2180.0 	2558.0 	2531.2 	: 	: 	: 	: 	: 
H,EUR,FR	2673.2 	2623.5 	2562.8 	2345.9 	2315.8 	2239.9 	2203.3 	2192.5 	2174.0 	2146.9 	2122.8 	2109.9 	3032.3 	: 
H,EUR,HU	: 	625.6 	584.4 	553.8 	526.2 	498.3 	480.3 	392.1 	323.6 	299.8 	277.6 	277.1 	266.6 	: 
H,EUR,IT	: 	: 	: 	: 	: 	: 	1958.0 	1940.0 	: 	: 	: 	: 	: 	: 
H,EUR,LT	: 	438.8 	360.0 	333.4 	291.1 	291.4 	273.2 	276.1 	251.1 	221.1 	211.2 	169.1 	113.6 	: 
H,EUR,LU	2533.0 	2468.0 	2384.0 	2329.0 	2268.0 	2175.0 	2076.0 	2043.0 	1937.0 	1862.0 	1781.6 	1764.5 	1744.0 	: 
H,EUR,LV	519.6 	428.9 	337.7 	272.1 	243.3 	223.1 	218.8 	216.7 	209.7 	165.8 	159.2 	160.9 	: 	: 
H,EUR,MT	: 	961.9 	937.5 	958.2 	973.8 	1041.4 	1042.5 	: 	: 	: 	: 	: 	: 	: 
H,EUR,NL	: 	: 	: 	2537.0 	2590.0 	2640.0 	2373.0 	2222.0 	2000.0 	1960.0 	1911.0 	1829.0 b	1913.0 	: 
H,EUR,PL	: 	650.3 	586.6 	548.7 	463.5 	480.1 	534.3 	543.9 	458.7 	: 	405.7 	370.9 	294.9 	: 
H,EUR,PT	1142.7 	1105.9 	1080.9 	1055.1 	998.4 	960.9 	924.8 	890.0 	859.0 	826.1 	785.2 	762.6 	739.8 	: 
H,EUR,RO	: 	334.3 	257.0 	220.1 	179.5 	156.1 	154.8 	159.2 	135.5 	99.7 	116.5 	88.8 	94.2 	: 
H,EUR,SE	: 	3278.8 	3083.3 	3079.7 	3064.2 	2862.8 	2714.1 	2612.1 	2701.7 	2483.3 	2369.6 	2334.9 	2273.8 	1967.7 
H,EUR,SI	: 	1405.0 	1323.5 	1267.8 	1217.2 	1183.7 	1154.7 	1098.9 	1053.8 	1132.7 	1063.5 	1067.6 	1063.9 	1131.5 
H,EUR,SK	: 	551.1 	485.9 	393.2 	391.3 	348.9 	342.3 	340.7 	362.5 	289.3 	312.7 	278.2 	227.7 	: 
H,EUR,UK	: 	1847.0 	1736.8 	1601.3 	2558.3 	2202.8 	2226.8 	2203.0 	2175.6 	1991.7 	1833.1 	1655.3 	1232.5 	: 
H,NAC,AT	2113.0 	2193.0 	2108.0 	2098.0 	2109.0 	2019.0 	1928.0 	1958.0 	2010.0 	1994.0 	1984.0 	2003.0 	1981.0 	: 
H,NAC,BE	2589.9 	2489.2 	2379.5 	2291.4 	2263.3 	2286.3 	2272.0 	2145.8 	2019.7 	: 	: 	: 	: 	: 
H,NAC,BG	: 	338.0 	289.3 	274.0 	259.0 	225.0 	218.0 	218.4 	207.6 	: 	: 	: 	: 	: 
H,NAC,CY	1900.5 	1763.2 	1686.4 	1626.6 	1565.1 	1503.6 	1419.8 	1397.6 	1349.8 	1290.7 	1265.2 	1221.6 	1150.4 	: 
H,NAC,CZ	: 	19312.0 	17281.0 	18162.0 	17362.0 	16126.0 	15650.0 	16093.9 	15998.9 	13811.8 	12837.3 	11042.1 	10354.2 	9770.0 
H,NAC,DE	: 	2048.0 	2034.0 	2020.0 	2018.0 	2043.0 	1998.0 	1923.0 	1849.0 	1814.0 	1810.2 	1811.9 	1739.8 	: 
H,NAC,DK	: 	24886.9 	23422.0 	23421.0 	23275.0 	22755.0 	21571.0 	21391.0 	20061.0 b	20634.0 	19200.0 	18642.0 	: 	: 
H,NAC,EE	714.1 	618.5 	534.2 	473.5 	393.2 	365.0 	310.2 	327.4 	249.9 	200.0 	218.7 	195.4 	178.1 	: 
H,NAC,EL	: 	: 	: 	: 	: 	1367.3 	1308.3 	1262.8 	1218.8 	1176.4 	1135.5 	1096.0 	1057.8 	1021.0 
H,NAC,ES	: 	1487.4 	1449.9 	1389.6 	1365.5 	1336.5 	1317.3 	1241.1 b	1437.4 	1428.1 	1419.4 	1423.4 	1437.2 	: 
H,NAC,FI	2605.0 	2503.0 	2445.0 	2441.0 	2351.0 	2269.0 	2180.0 	2558.0 	2531.2 	: 	: 	: 	: 	: 
H,NAC,FR	2673.2 	2623.5 	2562.8 	2345.9 	2315.8 	2239.9 	2203.3 	2192.5 	2174.0 	2146.9 	2136.4 	2127.0 	3001.5 	: 
H,NAC,HU	: 	157247.0 	154429.0 	137367.0 	132412.0 	126367.0 	116684.0 	100621.0 	84141.0 	75783.0 	66789.0 	58644.0 	51653.0 	: 
H,NAC,IT	: 	: 	: 	: 	: 	: 	1958.0 	1940.0 	: 	: 	: 	: 	: 	: 
H,NAC,LT	: 	1515.0 	1243.0 	1151.0 	1005.0 	1006.0 	945.0 	989.0 	928.0 	943.0 	947.0 	767.0 	577.0 	: 
H,NAC,LU	2533.0 	2468.0 	2384.0 	2329.0 	2268.0 	2175.0 	2076.0 	2043.0 	1937.0 	1862.0 	1794.0 	1773.0 	1699.0 	: 
H,NAC,LV	365.1 	300.3 	235.1 	189.4 	161.8 	142.9 	127.1 	121.4 	117.2 	103.7 	105.1 	106.1 	: 	: 
H,NAC,MT	: 	961.9 	937.5 	959.6 	970.8 	1033.7 	993.0 	: 	: 	: 	: 	: 	: 	: 
H,NAC,NL	: 	: 	: 	2537.0 	2590.0 	2640.0 	2373.0 	2222.0 	2000.0 	1960.0 	1924.8 	1834.9 	1857.5 	: 
H,NAC,PL	: 	2460.6 	2285.2 	2207.3 	2098.4 	2112.1 	2061.0 	1997.1 	1838.8 	: 	1589.1 	1378.2 	1009.3 	: 
H,NAC,PT	1142.7 	1105.9 	1080.9 	1055.1 	998.4 	960.9 	924.8 	890.0 	859.0 	826.1 	789.9 	755.4 	722.4 	: 
H,NAC,RO	: 	1115.0 	906.0 	797.0 	727.0 	586.3 	484.0 	414.1 	270.0 	162.9 	116.3 	72.0 	36.9 	: 
H,NAC,SE	: 	30329.0 	28534.0 	28586.0 	27959.0 	26121.0 	24864.0 	24175.0 	22816.0 	21872.0 	21127.0 	20200.0 	19361.0 	18362.0 
H,NAC,SI	: 	1405.0 	1323.3 	1267.5 	1214.4 	1155.1 	1088.9 	999.6 	908.6 	919.2 	825.2 	806.3 	762.6 	731.3 
H,NAC,SK	: 	617.8 	600.5 	503.8 	519.9 	480.5 	485.2 	489.7 	512.6 	423.8 	410.5 	352.0 	294.2 	: 
H,NAC,UK	: 	1264.0 	1184.0 	1095.0 	1736.2 	1524.3 	1400.3 	1370.0 	1326.0 	1312.0 	1240.0 	1146.0 	1003.0 	: 
H,PPS,AT	2003.8 	2138.3 	2067.6 	2044.5 	2041.5 	1954.2 	1864.0 	1868.7 	1973.9 	1902.2 	1871.4 	1860.7 	1813.0 	: 
H,PPS,BE	2345.6 	2316.9 	2209.2 	2150.9 	2120.1 	2145.8 	2238.6 	2080.0 	1980.9 	: 	: 	: 	: 	: 
H,PPS,BG	: 	379.2 	329.6 	323.6 	315.7 	283.5 	273.9 	273.7 	275.3 	: 	: 	: 	: 	: 
H,PPS,CY	2140.7 	2006.8 	1897.9 	1824.5 	1725.5 	1656.8 	1621.1 	1597.9 	1563.5 	1493.9 	1466.5 	1417.1 	1316.4 	: 
H,PPS,CZ	: 	1114.6 	994.0 	1047.8 	982.6 	928.3 	890.5 	944.9 	935.2 	806.9 	750.3 	692.3 	684.9 	676.3 
H,PPS,DE	: 	2013.8 	1982.0 	1953.7 	1926.2 	1924.5 	1873.8 	1797.8 	1735.5 	1691.0 	1653.3 	1646.4 	1560.4 	: 
H,PPS,DK	: 	2432.9 	2269.0 	2236.6 	2241.3 	2169.8 	2169.1 	2123.5 	2066.8 b	2111.2 	1978.1 	1893.4 	: 	: 
H,PPS,EE	919.0 	843.2 	779.6 	731.4 	623.7 	588.2 	510.0 	536.2 	436.6 	351.6 	401.3 	382.9 	366.8 	: 
H,PPS,EL	: 	: 	: 	: 	: 	1591.9 	1631.4 	1534.4 	1454.9 	1393.8 	1364.7 	1378.5 	1372.0 	1384.7 
H,PPS,ES	: 	1601.9 	1579.7 	1523.4 	1501.0 	1512.3 	1556.8 	1453.9 b	1690.8 	1660.3 	1651.2 	1642.1 	1637.4 	: 
H,PPS,FI	2147.1 	2093.1 	1992.2 	1972.6 	1898.8 	1792.1 	1759.1 	2050.2 	2094.7 	: 	: 	: 	: 	: 
H,PPS,FR	2388.0 	2427.9 	2361.0 	2165.6 	2105.8 	2036.4 	2129.2 	2106.8 	2054.4 	1964.7 	1917.1 	1884.2 	2586.2 	: 
H,PPS,HU	: 	937.8 	963.6 	873.1 	848.5 	855.1 	836.1 	740.6 	658.1 	637.1 	607.5 	596.9 	600.5 	: 
H,PPS,IT	: 	: 	: 	: 	: 	: 	1906.7 	1945.2 	: 	: 	: 	: 	: 	: 
H,PPS,LT	: 	731.2 	627.8 	607.1 	543.9 	556.9 	504.3 	510.3 	477.2 	472.4 	463.4 	391.2 	311.1 	: 
H,PPS,LU	2155.9 	2150.4 	2140.8 	2084.5 	2201.0 	2106.4 	2033.3 	1973.2 	1909.1 	1810.5 	1709.6 	1655.3 	1599.6 	: 
H,PPS,LV	695.2 	644.1 	555.9 	476.8 	433.4 	410.2 	384.1 	367.3 	356.6 	317.9 	323.4 	336.6 	: 	: 
H,PPS,MT	: 	1274.5 	1253.6 	1311.6 	1330.1 	1446.4 	1398.2 	: 	: 	: 	: 	: 	: 	: 
H,PPS,NL	: 	: 	: 	2421.1 	2440.0 	2449.2 	2307.0 	2158.0 	2000.0 	1908.7 	1870.5 	1769.1 	1779.7 	: 
H,PPS,PL	: 	1053.5 	939.2 	897.4 	870.6 	882.1 	873.5 	839.5 	792.8 	: 	757.4 	715.7 	582.0 	: 
H,PPS,PT	1298.1 	1290.5 	1272.3 	1239.0 	1142.7 	1116.8 	1071.4 	1055.0 	1035.2 	991.3 	934.6 	924.0 	890.3 	: 
H,PPS,RO	: 	524.4 	445.9 	403.8 	414.2 	359.6 	360.4 	381.5 	318.9 	263.1 	269.8 	255.5 	313.5 	: 
H,PPS,SE	: 	2836.2 	2602.4 	2583.8 	2523.5 	2317.6 	2229.3 	2179.3 	2117.9 	1965.2 	1865.0 	1774.2 	1685.8 	1563.6 
H,PPS,SI	: 	1781.1 	1725.8 	1665.9 	1611.9 	1552.2 	1551.5 	1486.6 	1446.6 	1528.0 	1434.4 	1474.4 	1463.3 	1505.0 
H,PPS,SK	: 	871.7 	837.3 	709.2 	712.7 	688.3 	764.9 	784.6 	817.1 	714.3 	746.5 	668.4 	564.1 	: 
H,PPS,UK	: 	1621.0 	1570.4 	1457.4 	2358.2 	2042.9 	1902.2 	1886.4 	1813.7 	1723.7 	1633.1 	1538.3 	1328.6 	: 
I,EUR,AT	3949.0 	4011.0 	4060.0 	3973.0 	3915.0 	3793.0 	3614.0 	3530.0 	3389.0 	3256.0 	3081.9 	2987.2 	3036.9 	: 
I,EUR,BE	3978.7 	3793.9 	3659.9 	3529.4 	3442.6 	3173.6 	3091.4 	2995.0 	2898.6 	: 	: 	: 	: 	: 
I,EUR,BG	: 	377.3 	339.7 	322.1 	313.3 	288.9 	266.3 	255.1 	227.5 	: 	: 	: 	: 	: 
I,EUR,CY	2758.2 	2568.1 	2403.7 	2437.5 	2292.7 	2141.8 	2035.5 	1990.0 	1895.7 	1748.4 	1705.4 	1645.3 	1537.0 	: 
I,EUR,CZ	: 	1193.3 	1104.3 	996.2 	895.3 	851.1 	838.3 	696.6 	605.1 	532.3 	510.0 	455.0 	410.0 	331.8 
I,EUR,DE	: 	3719.0 	3662.0 	3588.0 	3525.0 	3531.0 	3438.0 	3374.0 	3362.0 	3446.0 	3394.0 	3343.0 	3251.0 	: 
I,EUR,DK	: 	4587.6 	4357.5 	4357.2 	4089.8 	4026.5 	3716.4 b	3966.4 	3899.8 b	3717.7 	3650.7 	3499.2 	: 	: 
I,EUR,EE	1202.9 	1102.2 	885.2 	778.8 	710.6 	651.8 	628.6 	568.7 	522.6 	479.2 	430.1 	372.6 	324.6 	: 
I,EUR,EL	: 	: 	: 	: 	: 	2460.2 	2336.3 	2222.4 	2139.9 	2103.5 	1970.9 	2004.3 	1930.4 	1851.8 
I,EUR,ES	: 	2598.7 	2542.1 	2476.6 	2419.0 	2375.7 	2292.6 	2298.3 b	2445.3 	2425.3 	2389.4 	2342.3 	2443.4 	: 
I,EUR,FI	3836.0 	3646.0 	3589.0 	3492.0 	3377.0 	3290.0 	3207.0 	3060.0 	3028.2 	: 	: 	: 	: 	: 
I,EUR,FR	3707.1 	3646.2 	3525.5 	3478.0 	3349.6 	3179.0 	3121.1 	3067.3 	2897.3 	2737.8 	2602.4 	2522.2 	2704.4 	: 
I,EUR,HU	: 	1175.1 	1112.0 	1055.6 	975.7 	858.8 	823.6 	698.8 	610.8 	555.2 	518.1 	465.8 	423.8 	: 
I,EUR,IS	: 	: 	4685.8 	4947.4 	4197.9 	3803.9 	3584.8 	3354.8 	: 	3105.8 	: 	: 	: 	: 
I,EUR,IT	: 	: 	: 	: 	: 	: 	3060.0 	2995.0 	: 	: 	: 	: 	: 	: 
I,EUR,LT	: 	892.9 	740.6 	673.7 	594.6 	576.9 	531.0 	518.4 	458.2 	358.3 	343.4 	282.4 	209.3 	: 
I,EUR,LU	4725.0 	4659.0 	4575.0 	4496.0 	4341.0 	4010.0 	3921.0 	3895.0 	3653.0 	: 	: 	: 	: 	: 
I,EUR,LV	932.1 	750.3 	604.1 	521.5 	467.5 	456.3 	476.2 	456.0 	457.7 	383.1 	360.2 	346.0 	: 	: 
I,EUR,MT	: 	1677.4 	1587.6 	1587.2 	1580.7 	1653.5 	1748.8 	: 	: 	: 	: 	: 	: 	: 
I,EUR,NL	: 	: 	: 	3886.0 	3843.0 	3698.0 	3543.0 	3433.0 	3267.0 	3156.0 	3073.0 	2969.0 b	: 	: 
I,EUR,PL	: 	1055.0 	961.8 	902.2 	858.0 	803.3 	910.0 	898.6 	723.8 	620.4 	568.9 	503.2 	442.8 	: 
I,EUR,PT	2720.0 	2663.9 	2585.4 	2485.5 	2395.2 	2208.7 	2036.8 	1878.2 	1733.0 	1713.9 	1670.9 	1664.5 	1656.2 	: 
I,EUR,RO	: 	655.7 	540.3 	469.8 	378.4 	354.6 	364.2 	338.7 	297.0 	242.6 	252.4 	217.1 	190.3 	: 
I,EUR,SE	: 	4274.7 	4114.7 	4015.5 	3967.8 	4208.6 	3961.9 	3775.0 	3991.0 	3523.6 	3400.7 	3353.5 	3192.5 	2749.1 
I,EUR,SI	: 	2024.0 	1912.8 	1847.9 	1755.0 	1691.5 	1614.6 	1535.2 	1442.6 	1418.2 	1354.5 	1264.9 	1192.1 	1144.8 
I,EUR,SK	: 	961.1 	788.4 	701.1 	571.1 	534.1 	532.0 	496.4 	493.3 	479.0 	475.6 	409.9 	303.8 	: 
I,EUR,UK	: 	4025.8 	3874.0 	3723.3 	3846.0 	3553.1 	3714.3 	3692.1 	3678.5 	3248.6 	2986.2 	2776.2 	1848.1 	: 
I,NAC,AT	3949.0 	4011.0 	4060.0 	3973.0 	3915.0 	3793.0 	3614.0 	3530.0 	3389.0 	3256.0 	3103.0 	3001.0 	2965.0 	: 
I,NAC,BE	3978.7 	3793.9 	3659.9 	3529.4 	3442.6 	3173.6 	3091.4 	2995.0 	2898.6 	: 	: 	: 	: 	: 
I,NAC,BG	: 	738.0 	664.3 	630.0 	612.0 	563.0 	519.0 	497.0 	444.1 	: 	: 	: 	: 	: 
I,NAC,CY	2758.2 	2556.5 	2364.7 	2402.3 	2279.3 	2137.5 	2000.8 	1958.1 	1859.0 	1729.2 	1688.1 	1637.3 	1554.4 	: 
I,NAC,CZ	: 	33132.0 	31298.0 	29670.0 	28553.0 	27103.0 	25824.0 	23732.2 	21541.2 	19632.3 	18383.6 	16347.9 	14128.3 	11511.0 
I,NAC,DE	: 	3719.0 	3662.0 	3588.0 	3525.0 	3531.0 	3438.0 	3374.0 	3362.0 	3446.0 	3417.1 	3357.6 	3174.1 	: 
I,NAC,DK	: 	34180.6 	32503.0 	32469.0 	30428.0 	29920.0 	27615.0 b	29558.0 	29068.0 b	27643.0 	27378.0 	26187.0 	: 	: 
I,NAC,EE	1202.9 	1102.2 	885.2 	778.8 	710.6 	651.8 	628.6 	568.7 	522.6 	479.2 	432.9 	374.2 	316.9 	: 
I,NAC,EL	: 	: 	: 	: 	: 	2460.2 	2336.3 	2222.4 	2114.1 	2011.0 	1912.9 	1819.7 	1730.9 	1646.6 
I,NAC,ES	: 	2598.7 	2542.1 	2476.6 	2419.0 	2375.7 	2292.6 	2298.3 b	2445.3 	2425.3 	2400.8 	2335.3 	2360.6 	: 
I,NAC,FI	3836.0 	3646.0 	3589.0 	3492.0 	3377.0 	3290.0 	3207.0 	3060.0 	3028.2 	: 	: 	: 	: 	: 
I,NAC,FR	3707.1 	3646.2 	3525.5 	3478.0 	3349.6 	3179.0 	3121.1 	3067.3 	2897.3 	2737.8 	2619.0 	2542.6 	2677.0 	: 
I,NAC,HU	: 	295367.0 	293845.0 	261833.0 	245535.0 	217802.0 	200107.0 	179299.0 	158843.0 	140339.0 	124634.0 	98584.0 	82108.0 	: 
I,NAC,IS	: 	: 	411223.0 	387037.0 	365808.0 	329612.0 	308942.0 	293276.0 	: 	239702.0 	: 	: 	: 	: 
I,NAC,IT	: 	: 	: 	: 	: 	: 	3060.0 	2995.0 	: 	: 	: 	: 	: 	: 
I,NAC,LT	: 	3083.0 	2557.0 	2326.0 	2053.0 	1992.0 	1837.0 	1857.0 	1693.0 	1528.0 	1540.0 	1281.0 	1063.0 	: 
I,NAC,LU	4725.0 	4659.0 	4575.0 	4496.0 	4341.0 	4010.0 	3921.0 	3895.0 	3653.0 	: 	: 	: 	: 	: 
I,NAC,LV	655.0 	525.3 	420.6 	363.1 	311.0 	292.4 	276.7 	255.4 	256.0 	239.7 	237.8 	228.1 	: 	: 
I,NAC,MT	: 	1677.4 	1587.6 	1589.4 	1575.9 	1641.2 	1665.7 	: 	: 	: 	: 	: 	: 	: 
I,NAC,NL	: 	: 	: 	3886.0 	3843.0 	3698.0 	3543.0 	3433.0 	3267.0 	3156.0 	3095.2 	2978.6 	: 	: 
I,NAC,PL	: 	3991.8 	3746.9 	3629.5 	3883.9 	3534.2 	3510.4 	3299.8 	2901.3 	2622.9 	2228.1 	1869.6 	1515.5 	: 
I,NAC,PT	2720.0 	2663.9 	2585.4 	2485.5 	2395.2 	2208.7 	2036.8 	1878.2 	1733.0 	1713.9 	1681.0 	1648.8 	1617.2 	: 
I,NAC,RO	: 	2187.0 	1905.0 	1701.0 	1532.8 	1331.6 	1138.8 	880.8 	591.7 	396.6 	252.1 	176.0 	74.6 	: 
I,NAC,SE	: 	39541.0 	38079.0 	37273.0 	36203.0 	38400.0 	36295.0 	34938.0 	33705.0 	31034.0 	30320.0 	29012.0 	27183.0 	25654.0 
I,NAC,SI	: 	2024.0 	1912.5 	1847.4 	1750.9 	1650.6 	1522.5 	1396.4 	1243.7 	1150.9 	1051.0 	955.3 	854.5 	739.9 
I,NAC,SK	: 	1077.5 	974.5 	898.2 	758.7 	735.5 	754.0 	713.5 	697.6 	701.5 	624.3 	518.6 	392.6 	: 
I,NAC,UK	: 	2755.0 	2641.0 	2546.0 	2610.1 	2458.7 	2335.7 	2296.0 	2242.0 	2140.0 	2020.0 	1922.0 	1504.0 	: 
I,PPS,AT	3744.9 	3910.9 	3982.1 	3871.8 	3789.7 	3671.3 	3494.0 	3368.9 	3328.2 	3106.0 	2926.9 	2787.7 	2713.6 	: 
I,PPS,BE	3603.3 	3531.3 	3397.9 	3313.1 	3224.8 	2978.5 	3045.9 	2903.1 	2842.8 	: 	: 	: 	: 	: 
I,PPS,BG	: 	827.9 	756.7 	744.1 	746.0 	709.4 	652.0 	622.9 	589.0 	: 	: 	: 	: 	: 
I,PPS,CY	3106.8 	2909.7 	2661.2 	2694.6 	2512.9 	2355.3 	2284.3 	2238.6 	2153.3 	2001.4 	1956.8 	1899.4 	1778.7 	: 
I,PPS,CZ	: 	1912.2 	1800.2 	1711.8 	1616.0 	1560.2 	1469.4 	1393.4 	1259.1 	1146.9 	1074.4 	1024.9 	934.6 	796.8 
I,PPS,DE	: 	3657.0 	3568.4 	3470.2 	3364.6 	3326.1 	3224.3 	3154.3 	3155.7 	3212.3 	3120.9 	3051.0 	2846.8 	: 
I,PPS,DK	: 	3341.4 	3148.7 	3100.7 	2930.1 	2853.0 	2776.9 	2934.3 	2994.8 b	2828.3 	2820.7 	2659.7 	: 	: 
I,PPS,EE	1547.9 	1502.5 	1291.8 	1203.0 	1126.9 	1050.5 	1033.2 	931.4 	913.0 	842.6 	794.5 	733.2 	652.7 	: 
I,PPS,EL	: 	: 	: 	: 	: 	2864.3 	2913.3 	2700.4 	2523.5 	2382.5 	2299.1 	2288.8 	2245.0 	2233.0 
I,PPS,ES	: 	2798.7 	2769.8 	2715.1 	2659.0 	2688.3 	2709.4 	2692.3 b	2876.5 	2819.7 	2793.0 	2694.2 	2689.6 	: 
I,PPS,FI	3161.7 	3049.0 	2924.3 	2821.9 	2727.5 	2598.5 	2587.8 	2452.5 	2506.0 	: 	: 	: 	: 	: 
I,PPS,FR	3311.5 	3374.3 	3247.9 	3210.7 	3045.8 	2890.1 	3016.1 	2947.4 	2737.8 	2505.4 	2350.1 	2252.3 	2306.6 	: 
I,PPS,HU	: 	1761.5 	1833.5 	1664.3 	1573.4 	1473.8 	1433.9 	1319.7 	1242.4 	1179.8 	1133.6 	1003.4 	954.6 	: 
I,PPS,IS	: 	: 	3238.5 	3222.6 	3044.6 	2746.6 	2663.8 	2623.1 	: 	2451.5 	: 	: 	: 	: 
I,PPS,IT	: 	: 	: 	: 	: 	: 	2979.8 	3003.1 	: 	: 	: 	: 	: 	: 
I,PPS,LT	: 	1488.0 	1291.4 	1226.9 	1111.1 	1102.7 	980.4 	958.1 	870.6 	765.4 	753.6 	653.3 	573.1 	: 
I,PPS,LU	4021.6 	4059.5 	4108.3 	4024.1 	4212.7 	3883.6 	3840.3 	3761.8 	3600.5 	: 	: 	: 	: 	: 
I,PPS,LV	1247.1 	1126.7 	994.2 	913.9 	832.9 	839.1 	836.0 	772.8 	778.6 	734.8 	731.5 	723.7 	: 	: 
I,PPS,MT	: 	2222.6 	2122.9 	2172.4 	2159.1 	2296.4 	2345.4 	: 	: 	: 	: 	: 	: 	: 
I,PPS,NL	: 	: 	: 	3708.4 	3620.5 	3430.7 	3444.4 	3334.1 	3266.9 	3073.4 	3007.8 	2871.8 	: 	: 
I,PPS,PL	: 	1709.1 	1540.0 	1475.7 	1611.5 	1476.0 	1487.8 	1387.1 	1250.9 	1196.8 	1062.1 	970.9 	873.8 	: 
I,PPS,PT	3089.8 	3108.6 	3043.2 	2918.7 	2741.3 	2567.0 	2359.7 	2226.5 	2088.4 	2056.6 	1988.9 	2016.8 	1993.1 	: 
I,PPS,RO	: 	1028.5 	937.5 	861.9 	873.3 	816.6 	847.9 	811.4 	698.9 	640.4 	584.7 	624.5 	633.4 	: 
I,PPS,SE	: 	3697.6 	3472.9 	3368.9 	3267.6 	3407.0 	3254.2 	3149.6 	3128.7 	2788.3 	2676.5 	2548.2 	2366.8 	2184.6 
I,PPS,SI	: 	2565.8 	2494.2 	2428.1 	2324.0 	2218.0 	2169.5 	2076.8 	1980.2 	1913.1 	1826.8 	1746.8 	1639.7 	1522.7 
I,PPS,SK	: 	1520.3 	1358.6 	1264.6 	1040.2 	1053.5 	1188.8 	1143.1 	1111.9 	1182.4 	1135.4 	984.7 	752.6 	: 
I,PPS,UK	: 	3533.1 	3502.8 	3388.7 	3545.2 	3295.2 	3172.8 	3161.5 	3066.6 	2811.5 	2660.4 	2580.0 	1992.2 	: 
J,EUR,AT	6052.0 	6175.0 	6175.0 	5728.0 	5659.0 	5654.0 	5290.0 	5085.0 	4923.0 	4798.0 	4596.5 	4500.2 	4556.9 	: 
