id,name,year,cluster,fitness,gdp,gdp_aggr,labour_costs,wages,employment,education,complexity,ag1,name_ag1
47,"Pulp of wood, fibrous cellulosic material, waste etc",2014,,,,,,,,,0.9877784604842236,2.0,"Crude materials, inedible, except fuels"
48,"Paper & paperboard, articles of pulp, paper and board",2014,,,,,,,,,0.8929545138559533,6.0,Manufactured goods
49,"Printed books, newspapers, pictures etc",2014,,,,,,,,,0.4894193482146197,8.0,Miscellaneous manufactured articles
50,Silk,2014,,,,,,,,,2.4661847724270607,6.0,Manufactured goods
51,"Wool, animal hair, horsehair yarn and fabric thereof",2014,,,,,,,,,0.761602278718228,6.0,Manufactured goods
52,Cotton,2014,,,,,,,,,0.2854790671655681,6.0,Manufactured goods
53,"Vegetable textile fibres nes, paper yarn, woven fabric",2014,,,,,,,,,0.7878366342841626,6.0,Manufactured goods
54,Manmade filaments,2014,,,,,,,,,0.4199966081663455,6.0,Manufactured goods
55,Manmade staple fibres,2014,,,,,,,,,1.6730315659776451,6.0,Manufactured goods
56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",2014,,,,,,,,,1.0494912418744566,6.0,Manufactured goods
57,Carpets and other textile floor coverings,2014,,,,,,,,,1.4775199032379585,6.0,Manufactured goods
58,"Special woven or tufted fabric, lace, tapestry etc",2014,,,,,,,,,1.4560480420948283,6.0,Manufactured goods
59,"Impregnated, coated or laminated textile fabric",2014,,,,,,,,,1.8863731257571847,6.0,Manufactured goods
60,Knitted or crocheted fabric,2014,,,,,,,,,1.4471200152457635,6.0,Manufactured goods
61,"Articles of apparel, accessories, knit or crochet",2014,,,,,,,,,0.6358783428420159,8.0,Miscellaneous manufactured articles
62,"Articles of apparel, accessories, not knit or crochet",2014,,,,,,,,,0.739057208376611,8.0,Miscellaneous manufactured articles
63,"Other made textile articles, sets, worn clothing etc",2014,,,,,,,,,1.170397669934616,2.0,"Crude materials, inedible, except fuels"
64,"Footwear, gaiters and the like, parts thereof",2014,,,,,,,,,1.1800792247510032,8.0,Miscellaneous manufactured articles
65,Headgear and parts thereof,2014,,,,,,,,,1.5347515753637857,8.0,Miscellaneous manufactured articles
66,"Umbrellas, walking-sticks, seat-sticks, whips, etc",2014,,,,,,,,,4.830731991230879,8.0,Miscellaneous manufactured articles
67,"Bird skin, feathers, artificial flowers, human hair",2014,,,,,,,,,1.9152582226376604,8.0,Miscellaneous manufactured articles
68,"Stone, plaster, cement, asbestos, mica, etc articles",2014,,,,,,,,,1.1066491903492233,6.0,Manufactured goods
69,Ceramic products,2014,,,,,,,,,1.6676157345568619,6.0,Manufactured goods
70,Glass and glassware,2014,,,,,,,,,1.0440095430237402,6.0,Manufactured goods
71,"Pearls, precious stones, metals, coins, etc",2014,,,,,,,,,0.7036640458512057,9.0,Commodities and transactions not classified elsewhere
72,Iron and steel,2014,,,,,,,,,0.7897516036908235,6.0,Manufactured goods
73,Articles of iron or steel,2014,,,,,,,,,1.1980920328718931,6.0,Manufactured goods
74,Copper and articles thereof,2014,,,,,,,,,0.6671863809247754,6.0,Manufactured goods
75,Nickel and articles thereof,2014,,,,,,,,,0.7386849601034983,6.0,Manufactured goods
76,Aluminium and articles thereof,2014,,,,,,,,,0.3750152837640209,6.0,Manufactured goods
78,Lead and articles thereof,2014,,,,,,,,,0.5553723338782808,6.0,Manufactured goods
79,Zinc and articles thereof,2014,,,,,,,,,0.7990772088029828,6.0,Manufactured goods
80,Tin and articles thereof,2014,,,,,,,,,0.4998080708312943,6.0,Manufactured goods
81,"Other base metals, cermets, articles thereof",2014,,,,,,,,,1.0744170395602792,6.0,Manufactured goods
82,"Tools, implements, cutlery, etc of base metal",2014,,,,,,,,,1.697736531762732,6.0,Manufactured goods
83,Miscellaneous articles of base metal,2014,,,,,,,,,1.5891005454844154,6.0,Manufactured goods
84,"Nuclear reactors, boilers, machinery, etc",2014,,,,,,,,,1.764111792699402,7.0,Machinery and transport equipment
85,"Electrical, electronic equipment",2014,,,,,,,,,1.1904454482734284,7.0,Machinery and transport equipment
86,"Railway, tramway locomotives, rolling stock, equipment",2014,,,,,,,,,1.5046661235460417,7.0,Machinery and transport equipment
87,"Vehicles other than railway, tramway",2014,,,,,,,,,1.526520362163679,7.0,Machinery and transport equipment
88,"Aircraft, spacecraft, and parts thereof",2014,,,,,,,,,2.3200747390861487,7.0,Machinery and transport equipment
89,"Ships, boats and other floating structures",2014,,,,,,,,,1.2126263525034793,7.0,Machinery and transport equipment
90,"Optical, photo, technical, medical, etc apparatus",2014,,,,,,,,,1.423144473169098,8.0,Miscellaneous manufactured articles
91,Clocks and watches and parts thereof,2014,,,,,,,,,0.9449277498940176,8.0,Miscellaneous manufactured articles
92,"Musical instruments, parts and accessories",2014,,,,,,,,,1.2878354526703877,8.0,Miscellaneous manufactured articles
93,"Arms and ammunition, parts and accessories thereof",2014,,,,,,,,,1.0491582801063783,8.0,Miscellaneous manufactured articles
94,"Furniture, lighting, signs, prefabricated buildings",2014,,,,,,,,,1.362369922060597,8.0,Miscellaneous manufactured articles
95,"Toys, games, sports requisites",2014,,,,,,,,,1.6661302909700868,8.0,Miscellaneous manufactured articles
96,Miscellaneous manufactured articles,2014,,,,,,,,,1.309164083580996,7.0,Machinery and transport equipment
97,"Works of art, collectors pieces and antiques",2014,,,,,,,,,2.211792475111073,8.0,Miscellaneous manufactured articles
99,Commodities not elsewhere specified,2014,,,,,,,,,1.3531737382951483,9.0,Commodities and transactions not classified elsewhere
AT,Austria,2014,1.0,1.0984999127162718,39000.0,333146100000.0,,,74.2,83.9,,,
BE,Belgium,2014,2.0,2.7077682388010764,35800.0,400086600000.0,,,67.3,73.6,,,
BG,Bulgaria,2014,0.0,0.18295495728962724,5900.0,42824400000.0,,,65.1,81.1,,,
CY,Cyprus,2014,2.0,0.008940870429198479,20700.0,17610000000.0,,,67.6,77.6,,,
CZ,Czechia,2014,1.0,0.9694204371543846,14900.0,156660000000.0,,,73.5,93.2,,,
DE,Germany,2014,1.0,7.770714914239107,36300.0,2938590000000.0,,,77.7,86.9,,,
DK,Denmark,2014,2.0,0.8336450366764625,47100.0,265757000000.0,,,75.9,79.6,,,
EE,Estonia,2014,0.0,0.09328455934286743,15200.0,20061200000.0,,,74.3,88.2,,,
EL,Greece,2014,0.0,0.1711287802484489,16400.0,178656500000.0,,,53.3,68.4,,,
ES,Spain,2014,1.0,2.0565842603491147,22300.0,1037820000000.0,,,59.9,56.6,,,
FI,Finland,2014,0.0,0.4574065947005168,37600.0,205474000000.0,,,73.1,86.5,,,
FR,France,2014,1.0,3.800793439279548,32400.0,2149765000000.0,,,69.2,76.7,,,
HR,Croatia,2014,0.0,0.0933547711978771,10300.0,43431000000.0,,,59.2,82.7,,,
HU,Hungary,2014,1.0,0.4385045731942919,10700.0,105547000000.0,,,66.7,83.1,,,
IE,Ireland,2014,2.0,0.5776697569300293,42000.0,195292800000.0,,,68.1,80.3,,,
IT,Italy,2014,1.0,4.040186670121321,26700.0,1621827200000.0,,,59.9,59.3,,,
LT,Lithuania,2014,0.0,0.18193187608233535,12500.0,36568300000.0,,,71.8,93.3,,,
LU,Luxembourg,2014,1.0,0.0984403833238892,89200.0,49824500000.0,,,72.1,82.0,,,
LV,Latvia,2014,0.0,0.07956248539305684,11800.0,23618200000.0,,,70.7,89.5,,,
MT,Malta,2014,0.0,0.01361913162117013,19600.0,8503000000.0,,,67.9,44.1,,,
NL,Netherlands,2014,0.0,3.283127294880051,39800.0,671560000000.0,,,75.4,75.9,,,
PL,Poland,2014,1.0,1.3435416530250082,10700.0,411163200000.0,,,66.5,90.5,,,
PT,Portugal,2014,0.0,1.0069853970299147,16600.0,173079100000.0,,,67.6,43.3,,,
RO,Romania,2014,1.0,0.4175577747406403,7600.0,150458000000.0,,,65.7,72.8,,,
SE,Sweden,2014,1.0,0.7358589018578426,44700.0,433140100000.0,,,80.0,83.7,,,
SI,Slovenia,2014,1.0,0.14681999912683327,18200.0,37603300000.0,,,67.7,85.7,,,
SK,Slovakia,2014,1.0,0.3322064266370897,14000.0,76087800000.0,,,65.9,91.0,,,
UK,United Kingdom,2014,1.0,2.9660029076340697,35400.0,2287866600000.0,,,76.2,79.2,,,
1,Live animals,2015,,,,,,,,,0.494563171052257,0.0,Food and live animals
2,Meat and edible meat offal,2015,,,,,,,,,0.6546814113099172,0.0,Food and live animals
3,"Fish, crustaceans, molluscs, aquatic invertebrates nes",2015,,,,,,,,,0.10305698373202404,0.0,Food and live animals
4,"Dairy products, eggs, honey, edible animal product nes",2015,,,,,,,,,0.4583287317373106,0.0,Food and live animals
5,"Products of animal origin, nes",2015,,,,,,,,,0.6865058627046597,2.0,"Crude materials, inedible, except fuels"
6,"Live trees, plants, bulbs, roots, cut flowers etc",2015,,,,,,,,,0.44771001357043655,2.0,"Crude materials, inedible, except fuels"
7,Edible vegetables and certain roots and tubers,2015,,,,,,,,,0.37524160312677657,0.0,Food and live animals
8,"Edible fruit, nuts, peel of citrus fruit, melons",2015,,,,,,,,,0.23394664719845265,0.0,Food and live animals
9,"Coffee, tea, mate and spices",2015,,,,,,,,,0.1504223018619105,0.0,Food and live animals
10,Cereals,2015,,,,,,,,,0.4608885784544523,0.0,Food and live animals
11,"Milling products, malt, starches, inulin, wheat gluten",2015,,,,,,,,,0.1720422065721736,5.0,"Chemicals and related products, n.e.s."
12,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",2015,,,,,,,,,0.5102038157890071,0.0,Food and live animals
13,"Lac, gums, resins, vegetable saps and extracts nes",2015,,,,,,,,,1.144600318018864,2.0,"Crude materials, inedible, except fuels"
14,"Vegetable plaiting materials, vegetable products nes",2015,,,,,,,,,0.44227180168338814,2.0,"Crude materials, inedible, except fuels"
15,"Animal,vegetable fats and oils, cleavage products, etc",2015,,,,,,,,,0.380184178985651,4.0,"Animal and vegetable oils, fats and waxes"
16,"Meat, fish and seafood food preparations nes",2015,,,,,,,,,0.2593220416064146,0.0,Food and live animals
17,Sugars and sugar confectionery,2015,,,,,,,,,0.14983993983981936,0.0,Food and live animals
18,Cocoa and cocoa preparations,2015,,,,,,,,,0.06546642286458032,0.0,Food and live animals
19,"Cereal, flour, starch, milk preparations and products",2015,,,,,,,,,0.7214409983164369,0.0,Food and live animals
20,"Vegetable, fruit, nut, etc food preparations",2015,,,,,,,,,0.4312704983639212,0.0,Food and live animals
21,Miscellaneous edible preparations,2015,,,,,,,,,0.5983940404287653,0.0,Food and live animals
22,"Beverages, spirits and vinegar",2015,,,,,,,,,0.325657398666679,0.0,Food and live animals
23,"Residues, wastes of food industry, animal fodder",2015,,,,,,,,,0.3800762482771447,0.0,Food and live animals
24,Tobacco and manufactured tobacco substitutes,2015,,,,,,,,,0.16717165001228282,1.0,Beverages and tobacco
25,"Salt, sulphur, earth, stone, plaster, lime and cement",2015,,,,,,,,,0.2569179038856287,2.0,"Crude materials, inedible, except fuels"
26,"Ores, slag and ash",2015,,,,,,,,,0.32797055970909283,2.0,"Crude materials, inedible, except fuels"
27,"Mineral fuels, oils, distillation products, etc",2015,,,,,,,,,0.21390780975653045,3.0,"Mineral fuels, lubricants and related materials"
28,"Inorganic chemicals, precious metal compound, isotopes",2015,,,,,,,,,0.3750452703938567,5.0,"Chemicals and related products, n.e.s."
29,Organic chemicals,2015,,,,,,,,,1.49912430186381,5.0,"Chemicals and related products, n.e.s."
30,Pharmaceutical products,2015,,,,,,,,,1.049329658743407,5.0,"Chemicals and related products, n.e.s."
31,Fertilizers,2015,,,,,,,,,0.3586248973299556,5.0,"Chemicals and related products, n.e.s."
32,"Tanning, dyeing extracts, tannins, derivs,pigments etc",2015,,,,,,,,,1.1798264677021175,8.0,Miscellaneous manufactured articles
33,"Essential oils, perfumes, cosmetics, toileteries",2015,,,,,,,,,0.9196266338203016,5.0,"Chemicals and related products, n.e.s."
34,"Soaps, lubricants, waxes, candles, modelling pastes",2015,,,,,,,,,0.8379226827882189,5.0,"Chemicals and related products, n.e.s."
35,"Albuminoids, modified starches, glues, enzymes",2015,,,,,,,,,1.267984186806957,5.0,"Chemicals and related products, n.e.s."
36,"Explosives, pyrotechnics, matches, pyrophorics, etc",2015,,,,,,,,,1.1000353791756694,8.0,Miscellaneous manufactured articles
37,Photographic or cinematographic goods,2015,,,,,,,,,2.8615835226818045,8.0,Miscellaneous manufactured articles
38,Miscellaneous chemical products,2015,,,,,,,,,1.3654968691742462,5.0,"Chemicals and related products, n.e.s."
39,Plastics and articles thereof,2015,,,,,,,,,1.2062048603493332,8.0,Miscellaneous manufactured articles
40,Rubber and articles thereof,2015,,,,,,,,,1.0472498291016399,6.0,Manufactured goods
41,Raw hides and skins (other than furskins) and leather,2015,,,,,,,,,0.5409283220917877,2.0,"Crude materials, inedible, except fuels"
42,"Articles of leather, animal gut, harness, travel goods",2015,,,,,,,,,1.9794236220344616,8.0,Miscellaneous manufactured articles
43,"Furskins and artificial fur, manufactures thereof",2015,,,,,,,,,1.0673503715621655,8.0,Miscellaneous manufactured articles
44,"Wood and articles of wood, wood charcoal",2015,,,,,,,,,0.3872526938647679,6.0,Manufactured goods
45,Cork and articles of cork,2015,,,,,,,,,0.8501793532281953,6.0,Manufactured goods
46,"Manufactures of plaiting material, basketwork, etc.",2015,,,,,,,,,1.5612551952979097,8.0,Miscellaneous manufactured articles
47,"Pulp of wood, fibrous cellulosic material, waste etc",2015,,,,,,,,,0.9859307419292006,2.0,"Crude materials, inedible, except fuels"
48,"Paper & paperboard, articles of pulp, paper and board",2015,,,,,,,,,0.8929829505693009,6.0,Manufactured goods
49,"Printed books, newspapers, pictures etc",2015,,,,,,,,,0.4669604304648882,8.0,Miscellaneous manufactured articles
50,Silk,2015,,,,,,,,,2.7987771384643834,6.0,Manufactured goods
51,"Wool, animal hair, horsehair yarn and fabric thereof",2015,,,,,,,,,0.7401782348941954,6.0,Manufactured goods
52,Cotton,2015,,,,,,,,,0.4126031767018825,6.0,Manufactured goods
53,"Vegetable textile fibres nes, paper yarn, woven fabric",2015,,,,,,,,,0.7666978540420262,6.0,Manufactured goods
54,Manmade filaments,2015,,,,,,,,,0.3997451532585255,6.0,Manufactured goods
55,Manmade staple fibres,2015,,,,,,,,,1.7556986556539669,6.0,Manufactured goods
56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",2015,,,,,,,,,0.9348130959923976,6.0,Manufactured goods
57,Carpets and other textile floor coverings,2015,,,,,,,,,1.45628169549804,6.0,Manufactured goods
58,"Special woven or tufted fabric, lace, tapestry etc",2015,,,,,,,,,1.446659448551772,6.0,Manufactured goods
59,"Impregnated, coated or laminated textile fabric",2015,,,,,,,,,1.8283086560267647,6.0,Manufactured goods
60,Knitted or crocheted fabric,2015,,,,,,,,,1.4649504188536195,6.0,Manufactured goods
61,"Articles of apparel, accessories, knit or crochet",2015,,,,,,,,,0.6259229882073407,8.0,Miscellaneous manufactured articles
62,"Articles of apparel, accessories, not knit or crochet",2015,,,,,,,,,0.7592347788425795,8.0,Miscellaneous manufactured articles
63,"Other made textile articles, sets, worn clothing etc",2015,,,,,,,,,1.1749311732788157,2.0,"Crude materials, inedible, except fuels"
64,"Footwear, gaiters and the like, parts thereof",2015,,,,,,,,,1.2002167782364508,8.0,Miscellaneous manufactured articles
65,Headgear and parts thereof,2015,,,,,,,,,1.5846041488085454,8.0,Miscellaneous manufactured articles
66,"Umbrellas, walking-sticks, seat-sticks, whips, etc",2015,,,,,,,,,4.858956049111024,8.0,Miscellaneous manufactured articles
67,"Bird skin, feathers, artificial flowers, human hair",2015,,,,,,,,,1.9081581104714211,8.0,Miscellaneous manufactured articles
68,"Stone, plaster, cement, asbestos, mica, etc articles",2015,,,,,,,,,1.2208133812256088,6.0,Manufactured goods
69,Ceramic products,2015,,,,,,,,,1.9246714332532813,6.0,Manufactured goods
70,Glass and glassware,2015,,,,,,,,,1.0493594768677312,6.0,Manufactured goods
71,"Pearls, precious stones, metals, coins, etc",2015,,,,,,,,,0.8033176906860375,9.0,Commodities and transactions not classified elsewhere
72,Iron and steel,2015,,,,,,,,,0.8101764910204082,6.0,Manufactured goods
73,Articles of iron or steel,2015,,,,,,,,,1.1979896541228732,6.0,Manufactured goods
74,Copper and articles thereof,2015,,,,,,,,,0.6462307705020077,6.0,Manufactured goods
75,Nickel and articles thereof,2015,,,,,,,,,0.7596369811902718,6.0,Manufactured goods
76,Aluminium and articles thereof,2015,,,,,,,,,0.3626125464093905,6.0,Manufactured goods
78,Lead and articles thereof,2015,,,,,,,,,0.5824671746823485,6.0,Manufactured goods
79,Zinc and articles thereof,2015,,,,,,,,,0.7849142578270121,6.0,Manufactured goods
80,Tin and articles thereof,2015,,,,,,,,,0.4813058811838271,6.0,Manufactured goods
81,"Other base metals, cermets, articles thereof",2015,,,,,,,,,1.1156723556855523,6.0,Manufactured goods
82,"Tools, implements, cutlery, etc of base metal",2015,,,,,,,,,1.7409348326584666,6.0,Manufactured goods
83,Miscellaneous articles of base metal,2015,,,,,,,,,1.5722969886535854,6.0,Manufactured goods
84,"Nuclear reactors, boilers, machinery, etc",2015,,,,,,,,,1.7774270062518507,7.0,Machinery and transport equipment
85,"Electrical, electronic equipment",2015,,,,,,,,,1.2958210895768136,7.0,Machinery and transport equipment
86,"Railway, tramway locomotives, rolling stock, equipment",2015,,,,,,,,,0.8962257058241695,7.0,Machinery and transport equipment
87,"Vehicles other than railway, tramway",2015,,,,,,,,,1.0829773678410972,7.0,Machinery and transport equipment
88,"Aircraft, spacecraft, and parts thereof",2015,,,,,,,,,2.0156328566404818,7.0,Machinery and transport equipment
89,"Ships, boats and other floating structures",2015,,,,,,,,,1.482949833080338,7.0,Machinery and transport equipment
90,"Optical, photo, technical, medical, etc apparatus",2015,,,,,,,,,1.4545614443190422,8.0,Miscellaneous manufactured articles
91,Clocks and watches and parts thereof,2015,,,,,,,,,0.8460240452817676,8.0,Miscellaneous manufactured articles
92,"Musical instruments, parts and accessories",2015,,,,,,,,,1.7121045853338148,8.0,Miscellaneous manufactured articles
93,"Arms and ammunition, parts and accessories thereof",2015,,,,,,,,,0.6581927635036899,8.0,Miscellaneous manufactured articles
94,"Furniture, lighting, signs, prefabricated buildings",2015,,,,,,,,,1.3585572874302594,8.0,Miscellaneous manufactured articles
95,"Toys, games, sports requisites",2015,,,,,,,,,1.736774928325138,8.0,Miscellaneous manufactured articles
96,Miscellaneous manufactured articles,2015,,,,,,,,,1.2817288255921993,7.0,Machinery and transport equipment
97,"Works of art, collectors pieces and antiques",2015,,,,,,,,,2.544709676544753,8.0,Miscellaneous manufactured articles
99,Commodities not elsewhere specified,2015,,,,,,,,,1.2747737350938542,9.0,Commodities and transactions not classified elsewhere
AT,Austria,2015,1.0,1.003480074157976,39900.0,344258500000.0,,,74.3,84.6,,,
BE,Belgium,2015,0.0,2.5402409704520807,36600.0,411010200000.0,,,67.2,74.7,,,
BG,Bulgaria,2015,0.0,0.1812891507335609,6300.0,45288500000.0,,,67.1,81.9,,,
CY,Cyprus,2015,0.0,0.008746907509347266,20900.0,17746000000.0,,,67.9,77.9,,,
CZ,Czechia,2015,1.0,0.911240062350176,16000.0,168473300000.0,,,74.8,93.2,,,
DE,Germany,2015,1.0,7.3156947424489935,37300.0,3048860000000.0,,,78.0,86.8,,,
DK,Denmark,2015,0.0,0.8307970348978438,48000.0,273017500000.0,,,76.5,80.4,,,
EE,Estonia,2015,0.0,0.07772609932743325,15700.0,20652000000.0,,,76.5,88.7,,,
EL,Greece,2015,0.0,0.16186663122654402,16400.0,177258400000.0,,,54.9,70.4,,,
ES,Spain,2015,1.0,1.899048917225058,23300.0,1081165000000.0,,,62.0,57.4,,,
FI,Finland,2015,0.0,0.43664759353731053,38300.0,209952000000.0,,,72.9,87.7,,,
FR,France,2015,1.0,3.5516701112656093,33000.0,2198432000000.0,,,69.5,77.5,,,
HR,Croatia,2015,0.0,0.0957702289854628,10600.0,44605900000.0,,,60.6,83.1,,,
HU,Hungary,2015,1.0,0.4091201442363665,11300.0,110898700000.0,,,68.9,83.2,,,
IE,Ireland,2015,0.0,0.6204569517348213,55900.0,262466200000.0,,,69.9,81.1,,,
IT,Italy,2015,1.0,3.7417432678345386,27200.0,1652085400000.0,,,60.5,59.9,,,
LT,Lithuania,2015,0.0,0.16284824204624682,12900.0,37433900000.0,,,73.3,93.5,,,
LU,Luxembourg,2015,1.0,0.0913445969488301,90600.0,51578900000.0,,,70.9,76.0,,,
LV,Latvia,2015,0.0,0.0750414068140252,12300.0,24320300000.0,,,72.5,90.1,,,
MT,Malta,2015,0.0,0.012375738586987685,21700.0,9649900000.0,,,69.0,46.0,,,
NL,Netherlands,2015,0.0,2.9815222402191184,40700.0,690008000000.0,,,76.4,76.4,,,
PL,Poland,2015,1.0,1.3070770073642832,11200.0,430254500000.0,,,67.8,90.8,,,
PT,Portugal,2015,1.0,0.9592477779169816,17400.0,179809100000.0,,,69.1,45.1,,,
RO,Romania,2015,1.0,0.4178542216747006,8100.0,160297800000.0,,,66.0,75.0,,,
SE,Sweden,2015,1.0,0.6867414275831774,45800.0,449194700000.0,,,80.5,84.3,,,
SI,Slovenia,2015,1.0,0.13840378639634515,18800.0,38863300000.0,,,69.1,86.8,,,
SK,Slovakia,2015,1.0,0.2969300852071153,14600.0,79138200000.0,,,67.7,91.4,,,
UK,United Kingdom,2015,1.0,3.2664228636043675,40100.0,2611924100000.0,,,76.8,79.7,,,
1,Live animals,2016,,,,,,,,,0.4979402795908375,0.0,Food and live animals
2,Meat and edible meat offal,2016,,,,,,,,,0.6646948116451561,0.0,Food and live animals
3,"Fish, crustaceans, molluscs, aquatic invertebrates nes",2016,,,,,,,,,0.11280230164719765,0.0,Food and live animals
4,"Dairy products, eggs, honey, edible animal product nes",2016,,,,,,,,,0.4550731428174906,0.0,Food and live animals
5,"Products of animal origin, nes",2016,,,,,,,,,0.6865292637120064,2.0,"Crude materials, inedible, except fuels"
6,"Live trees, plants, bulbs, roots, cut flowers etc",2016,,,,,,,,,0.4702101110441392,2.0,"Crude materials, inedible, except fuels"
7,Edible vegetables and certain roots and tubers,2016,,,,,,,,,0.4058999907643652,0.0,Food and live animals
8,"Edible fruit, nuts, peel of citrus fruit, melons",2016,,,,,,,,,0.23723664030854985,0.0,Food and live animals
9,"Coffee, tea, mate and spices",2016,,,,,,,,,0.14442341678610146,0.0,Food and live animals
10,Cereals,2016,,,,,,,,,0.4279798616773275,0.0,Food and live animals
11,"Milling products, malt, starches, inulin, wheat gluten",2016,,,,,,,,,0.1864465959713517,5.0,"Chemicals and related products, n.e.s."
12,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",2016,,,,,,,,,0.5256490452309441,0.0,Food and live animals
13,"Lac, gums, resins, vegetable saps and extracts nes",2016,,,,,,,,,1.1792009036833868,2.0,"Crude materials, inedible, except fuels"
14,"Vegetable plaiting materials, vegetable products nes",2016,,,,,,,,,0.4243641281222034,2.0,"Crude materials, inedible, except fuels"
15,"Animal,vegetable fats and oils, cleavage products, etc",2016,,,,,,,,,0.4378495540995784,4.0,"Animal and vegetable oils, fats and waxes"
16,"Meat, fish and seafood food preparations nes",2016,,,,,,,,,0.2620725415606565,0.0,Food and live animals
17,Sugars and sugar confectionery,2016,,,,,,,,,0.17449184174762256,0.0,Food and live animals
18,Cocoa and cocoa preparations,2016,,,,,,,,,0.1150164894859373,0.0,Food and live animals
19,"Cereal, flour, starch, milk preparations and products",2016,,,,,,,,,0.6773365458292704,0.0,Food and live animals
20,"Vegetable, fruit, nut, etc food preparations",2016,,,,,,,,,0.39787471563072935,0.0,Food and live animals
21,Miscellaneous edible preparations,2016,,,,,,,,,0.5894208996493373,0.0,Food and live animals
22,"Beverages, spirits and vinegar",2016,,,,,,,,,0.3290233633607643,0.0,Food and live animals
23,"Residues, wastes of food industry, animal fodder",2016,,,,,,,,,0.39350487155019,0.0,Food and live animals
24,Tobacco and manufactured tobacco substitutes,2016,,,,,,,,,0.14784942009497062,1.0,Beverages and tobacco
25,"Salt, sulphur, earth, stone, plaster, lime and cement",2016,,,,,,,,,0.2768568832761701,2.0,"Crude materials, inedible, except fuels"
26,"Ores, slag and ash",2016,,,,,,,,,0.3225343558323661,2.0,"Crude materials, inedible, except fuels"
27,"Mineral fuels, oils, distillation products, etc",2016,,,,,,,,,0.2073596484293489,3.0,"Mineral fuels, lubricants and related materials"
28,"Inorganic chemicals, precious metal compound, isotopes",2016,,,,,,,,,0.4389075821281233,5.0,"Chemicals and related products, n.e.s."
29,Organic chemicals,2016,,,,,,,,,1.5107922493606836,5.0,"Chemicals and related products, n.e.s."
30,Pharmaceutical products,2016,,,,,,,,,0.960764323741426,5.0,"Chemicals and related products, n.e.s."
31,Fertilizers,2016,,,,,,,,,0.329341208100826,5.0,"Chemicals and related products, n.e.s."
32,"Tanning, dyeing extracts, tannins, derivs,pigments etc",2016,,,,,,,,,1.22041210888624,8.0,Miscellaneous manufactured articles
33,"Essential oils, perfumes, cosmetics, toileteries",2016,,,,,,,,,0.954888267058138,5.0,"Chemicals and related products, n.e.s."
34,"Soaps, lubricants, waxes, candles, modelling pastes",2016,,,,,,,,,0.9022087747024252,5.0,"Chemicals and related products, n.e.s."
35,"Albuminoids, modified starches, glues, enzymes",2016,,,,,,,,,1.3300298938308446,5.0,"Chemicals and related products, n.e.s."
36,"Explosives, pyrotechnics, matches, pyrophorics, etc",2016,,,,,,,,,1.13491793871999,8.0,Miscellaneous manufactured articles
37,Photographic or cinematographic goods,2016,,,,,,,,,2.975387544579212,8.0,Miscellaneous manufactured articles
38,Miscellaneous chemical products,2016,,,,,,,,,1.1077030564692496,5.0,"Chemicals and related products, n.e.s."
39,Plastics and articles thereof,2016,,,,,,,,,1.2603701621534782,8.0,Miscellaneous manufactured articles
40,Rubber and articles thereof,2016,,,,,,,,,1.0774250558965577,6.0,Manufactured goods
41,Raw hides and skins (other than furskins) and leather,2016,,,,,,,,,0.6239949800240597,2.0,"Crude materials, inedible, except fuels"
42,"Articles of leather, animal gut, harness, travel goods",2016,,,,,,,,,1.890679273150295,8.0,Miscellaneous manufactured articles
43,"Furskins and artificial fur, manufactures thereof",2016,,,,,,,,,1.1822552421165322,8.0,Miscellaneous manufactured articles
44,"Wood and articles of wood, wood charcoal",2016,,,,,,,,,0.3228577462315857,6.0,Manufactured goods
45,Cork and articles of cork,2016,,,,,,,,,1.004403450269319,6.0,Manufactured goods
46,"Manufactures of plaiting material, basketwork, etc.",2016,,,,,,,,,1.5837229683029532,8.0,Miscellaneous manufactured articles
47,"Pulp of wood, fibrous cellulosic material, waste etc",2016,,,,,,,,,0.9881328698215324,2.0,"Crude materials, inedible, except fuels"
48,"Paper & paperboard, articles of pulp, paper and board",2016,,,,,,,,,0.9113292204511472,6.0,Manufactured goods
49,"Printed books, newspapers, pictures etc",2016,,,,,,,,,0.4817473798059556,8.0,Miscellaneous manufactured articles
50,Silk,2016,,,,,,,,,3.1289704714142936,6.0,Manufactured goods
51,"Wool, animal hair, horsehair yarn and fabric thereof",2016,,,,,,,,,0.8061671941277851,6.0,Manufactured goods
52,Cotton,2016,,,,,,,,,0.4230604923620804,6.0,Manufactured goods
53,"Vegetable textile fibres nes, paper yarn, woven fabric",2016,,,,,,,,,0.6455296478068692,6.0,Manufactured goods
54,Manmade filaments,2016,,,,,,,,,1.4426760742040092,6.0,Manufactured goods
55,Manmade staple fibres,2016,,,,,,,,,1.7231896671819098,6.0,Manufactured goods
56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",2016,,,,,,,,,1.101328439975456,6.0,Manufactured goods
57,Carpets and other textile floor coverings,2016,,,,,,,,,1.338062748301181,6.0,Manufactured goods
58,"Special woven or tufted fabric, lace, tapestry etc",2016,,,,,,,,,1.5428725463682975,6.0,Manufactured goods
